Incident_case_id,Date,Clearance_code_inc_type,PGPD Reporting Area,PGPD Sector,PGPD Beat,Street_Number,Street_Address,Latitude,Longitude,Location 
PP21102100001647,10/21/2021,ACCIDENT,501,K,K2,2500 BLOCK,2515 AFTON ST,38.84532056748867,-76.96209527552128,"(38.84532056748867, -76.96209527552128)"
PP21102100000455,10/21/2021,ACCIDENT WITH IMPOUND,501,K,K2,,IVERSON ST EB / 26TH AVE,38.83679039776325,-76.95225277543068,"(38.83679039776325, -76.95225277543068)"
PP21102100000988,10/21/2021,THEFT FROM AUTO,916,C,C4,8100 BLOCK,8144 IMPERIAL DR,39.06710489094257,-76.85710860788822,"(39.06710489094257, -76.85710860788822)"
PP21102100001974,10/21/2021,ACCIDENT,711,E,E5,15300 BLOCK,15308 MARLBORO PIKE,38.82366706430912,-76.73998285830021,"(38.82366706430912, -76.73998285830021)"
PP21102100001674,10/21/2021,"B & E, OTHER",903,C,C5,8500 BLOCK,8550 CATALPA ST,39.088758394122124,-76.8580928593874,"(39.088758394122124, -76.8580928593874)"
PP21102100002336,10/21/2021,"AUTO, STOLEN",624,F,F2,7700 BLOCK,7730 OLD BRANCH AVE,38.78364089131355,-76.8977909386158,"(38.78364089131355, -76.8977909386158)"
PP21102100001381,10/21/2021,THEFT FROM AUTO,603,TRU,J5,6400 BLOCK,6447 LIVINGSTON RD,38.80004505813122,-76.98801386356354,"(38.80004505813122, -76.98801386356354)"
PP21102100001147,10/21/2021,ACCIDENT,860,E,E6,,ENTERPRISE RD NB / CLEAVER DR,38.9043755531311,-76.79608511924744,"(38.9043755531311, -76.79608511924744)"
PP21102100001695,10/21/2021,ACCIDENT WITH IMPOUND,708,E,E4,2100 BLOCK,2111 BROWN STATION RD,38.86008431017399,-76.80756802856922,"(38.86008431017399, -76.80756802856922)"
PP21102100001134,10/21/2021,THEFT,219,B,B63,4500 BLOCK,4500 KNOX RD,38.98081897199154,-76.93781711161137,"(38.98081897199154, -76.93781711161137)"
PP21102100000887,10/21/2021,ACCIDENT,756,F,F6,,BRANDYWINE RD / CEDARVILLE RD,38.666187062859535,-76.78722685575485,"(38.666187062859535, -76.78722685575485)"
PP21102100002531,10/21/2021,THEFT,610,J,J4,9400 BLOCK,9413 LIVINGSTON RD,38.76001890003681,-76.99588786065578,"(38.76001890003681, -76.99588786065578)"
PP21102100000669,10/21/2021,THEFT,513,K,K6,5400 BLOCK,5454 SAINT BARNABAS RD NB,38.812840312719345,-76.96275144815445,"(38.812840312719345, -76.96275144815445)"
PP21102100000612,10/21/2021,ACCIDENT,504,K,K1,3500 BLOCK,3512 DUNLAP ST,38.840071231126785,-76.96701653301716,"(38.840071231126785, -76.96701653301716)"
PP21102100000726,10/21/2021,THEFT FROM AUTO,642,W,W6,16300 BLOCK,16301 CRAIN HWY SW,38.666187062859535,-76.87548127770424,"(38.666187062859535, -76.87548127770424)"
PP21102100000407,10/21/2021,ACCIDENT,914,C,C3,,KONTERRA DR NB / MUIRKIRK RD WB,39.064152136445045,-76.89057311415672,"(39.064152136445045, -76.89057311415672)"
PP21102100002195,10/21/2021,"AUTO, STOLEN",415,H,H2,4700 BLOCK,4745 MARLBORO PIKE EB,38.873535722494125,-76.93191161751747,"(38.873535722494125, -76.93191161751747)"
PP21102100000680,10/21/2021,ACCIDENT,126,A,A2,,QUEENS CHAPEL RD NB / CHILLUM RD,38.95129147171974,-76.96701653301716,"(38.95129147171974, -76.96701653301716)"
PP21102100002052,10/21/2021,ACCIDENT,418,H,H6,3400 BLOCK,3400 DONNELL DR NB,38.846304804086685,-76.88466760516167,"(38.846304804086685, -76.88466760516167)"
PP21102100000031,10/21/2021,"B & E, RESIDENTIAL",424,H,H6,6500 BLOCK,6501 HIL MAR DR,38.84236781299114,-76.89582245051861,"(38.84236781299114, -76.89582245051861)"
PP21102100000773,10/21/2021,"AUTO, STOLEN",110,A,A4,7900 BLOCK,7930 15TH AVE,38.986068308353424,-76.98112411797047,"(38.986068308353424, -76.98112411797047)"
PP21102100001606,10/21/2021,ACCIDENT,219,B,B63,,BALTIMORE AVE NB / HOTEL DR,38.986724480986595,-76.93617670238018,"(38.986724480986595, -76.93617670238018)"
PP21102100001079,10/21/2021,THEFT FROM AUTO,407,G,G7,1000 BLOCK,1032 HAMPTON PARK BLVD,38.87550422549248,-76.84857845306396,"(38.87550422549248, -76.84857845306396)"
PP21102100001533,10/21/2021,ACCIDENT,3130,G,G7,,CENTRAL AVE WB / BRIGHTSEAT RD EB,38.89059606194496,-76.85349969565868,"(38.89059606194496, -76.85349969565868)"
PP21102100000322,10/21/2021,"AUTO, STOLEN",701,E,E3,100 BLOCK,121 HARRY S TRUMAN DR SB,38.89026798307896,-76.83742360770702,"(38.89026798307896, -76.83742360770702)"
PP21102100000436,10/21/2021,ACCIDENT WITH IMPOUND,246,B,B1,6700 BLOCK,6713 PARKWOOD ST,38.93259072303772,-76.89549435675144,"(38.93259072303772, -76.89549435675144)"
PP21102100001398,10/21/2021,ACCIDENT,502,K,K2,3100 BLOCK,3101 BRANCH AVE SB,38.85089798271656,-76.9568459391594,"(38.85089798271656, -76.9568459391594)"
PP21102100001209,10/21/2021,ACCIDENT WITH IMPOUND,502,K,K2,2600 BLOCK,2628 AFTON ST,38.84728905558586,-76.96012677252293,"(38.84728905558586, -76.96012677252293)"
PP21102100000074,10/21/2021,ACCIDENT,928,C,C2,3100 BLOCK,3122 CHRISTINE DR,39.054309636354446,-76.9410979449749,"(39.054309636354446, -76.9410979449749)"
PP21102100001205,10/21/2021,THEFT,748,F,F6,9000 BLOCK,9004 BURL CT,38.70293238759041,-76.85054694116116,"(38.70293238759041, -76.85054694116116)"
PP21102100000373,10/21/2021,THEFT,928,C,C2,11700 BLOCK,11729 BELTSVILLE DR NB,39.04840414226055,-76.93650478124619,"(39.04840414226055, -76.93650478124619)"
PP21102100000554,10/21/2021,ACCIDENT,424,H,H6,,PENNSYLVANIA AVE EB / DONNELL DR,38.84368014335632,-76.88499569892883,"(38.84368014335632, -76.88499569892883)"
PP21102100000837,10/21/2021,THEFT,313,G,G4,8700 BLOCK,8712 JERICHO CITY DR,38.90962488949299,-76.85612435638905,"(38.90962488949299, -76.85612435638905)"
PP21102100000462,10/21/2021,"B & E, COMMERCIAL",610,J,J4,700 BLOCK,700 CADY DR,38.759690806269646,-76.99654403328896,"(38.759690806269646, -76.99654403328896)"
PP21102100000123,10/21/2021,"AUTO, STOLEN",429,K,K2,3600 BLOCK,3692 OLD SILVER HILL RD,38.84269589185715,-76.94798769056797,"(38.84269589185715, -76.94798769056797)"
PP21102100000561,10/21/2021,ACCIDENT WITH IMPOUND,135,A,A2,,CARSON CIR / QUEENS CHAPEL RD NB,38.94669830799103,-76.97653093934059,"(38.94669830799103, -76.97653093934059)"
PP21102100001991,10/21/2021,ACCIDENT WITH IMPOUND,757,F,F6,,CROOM RD / BALD EAGLE SCHOOL RD,38.676029562950134,-76.72193828225136,"(38.676029562950134, -76.72193828225136)"
PP21102100002419,10/21/2021,ACCIDENT,517,J,J3,2000 BLOCK,2010 ALICE AVE,38.81087180972099,-76.97226586937904,"(38.81087180972099, -76.97226586937904)"
PP21102100001113,10/21/2021,THEFT,748,F,F6,13700 BLOCK,13710 MISSOURI AVE,38.700307726860046,-76.85153119266033,"(38.700307726860046, -76.85153119266033)"
PP21102100001351,10/21/2021,ACCIDENT WITH IMPOUND,618,F,F1,7000 BLOCK,7017 OLD BRANCH AVE SB,38.79282723367214,-76.89975944161415,"(38.79282723367214, -76.89975944161415)"
PP21102100002045,10/21/2021,ACCIDENT WITH IMPOUND,736,F,F3,,CLINTON VISTA LN / BALLARD LN,38.76690864562988,-76.88138677179813,"(38.76690864562988, -76.88138677179813)"
PP21102100002277,10/21/2021,"AUTO, STOLEN",410,H,H1,5400 BLOCK,5410 MARLBORO PIKE WB,38.86402131617069,-76.91386702656746,"(38.86402131617069, -76.91386702656746)"
PP21102100002053,10/21/2021,ACCIDENT WITH IMPOUND,107,A,A7,,RIGGS RD / SARANAC ST,38.998535484075546,-76.97292202711105,"(38.998535484075546, -76.97292202711105)"
PP21102100001855,10/21/2021,ACCIDENT,430,K,K3,,SAINT BARNABAS RD NB / BRANCH AVE NB,38.83285339176655,-76.94044177234173,"(38.83285339176655, -76.94044177234173)"
PP21102200001270,10/22/2021,THEFT,609,J,J4,400 BLOCK,404 ROSIER RD,38.7754388153553,-77.0145886093378,"(38.7754388153553, -77.0145886093378)"
PP21102200001449,10/22/2021,THEFT FROM AUTO,237,B,B4,7400 BLOCK,7440 ANNAPOLIS RD WB,38.94932298362255,-76.8876203596592,"(38.94932298362255, -76.8876203596592)"
PP21102200002333,10/22/2021,ACCIDENT WITH IMPOUND,652,W,W2,,INDIAN HEAD HWY NB / BERRY RD NB,38.66585898399353,-77.01655711233616,"(38.66585898399353, -77.01655711233616)"
PP21102200000783,10/22/2021,"AUTO, STOLEN",923,C,C2,3400 BLOCK,3400 BELTSVILLE RD,39.05562198162079,-76.93420819938183,"(39.05562198162079, -76.93420819938183)"
PP21102200001076,10/22/2021,ACCIDENT,626,W,W1,11400 BLOCK,11402 LIVINGSTON RD,38.7321318089962,-76.99260702729225,"(38.7321318089962, -76.99260702729225)"
PP21102200000557,10/22/2021,THEFT,239,B,B3,4800 BLOCK,4825 EDMONSTON RD,38.94702638685703,-76.9273184388876,"(38.94702638685703, -76.9273184388876)"
PP21102200002240,10/22/2021,ACCIDENT,703,E,E5,,CHESTERTON DR / WATKINS PARK DR NB,38.89781388640404,-76.79050768911839,"(38.89781388640404, -76.79050768911839)"
PP21102200000284,10/22/2021,"AUTO, STOLEN",205,B,B7,4700 BLOCK,4712 CHEROKEE ST,39.004112899303436,-76.92863078415394,"(39.004112899303436, -76.92863078415394)"
PP21102200000454,10/22/2021,ACCIDENT WITH IMPOUND,511,J,J2,,IVERSON ST / OWENS RD,38.823995143175125,-76.99129469692707,"(38.823995143175125, -76.99129469692707)"
PP21102200000063,10/22/2021,"ASSAULT, SHOOTING",608,K,K5,6300 BLOCK,6339 ALLENTOWN RD SB,38.802341639995575,-76.90927386283875,"(38.802341639995575, -76.90927386283875)"
PP21102200001588,10/22/2021,ACCIDENT,443,K,K4,,AUTH PL / AUTH RD EB,38.822682812809944,-76.91846019029617,"(38.822682812809944, -76.91846019029617)"
PP21102200001176,10/22/2021,ACCIDENT,626,W,W1,200 BLOCK,204 CREIGHTON CIR,38.71080639958382,-77.01360435783863,"(38.71080639958382, -77.01360435783863)"
PP21102200001851,10/22/2021,THEFT,623,F,F2,7500 BLOCK,7505 OLD BRANCH AVE,38.78659364581108,-76.89844711124897,"(38.78659364581108, -76.89844711124897)"
PP21102200001605,10/22/2021,ACCIDENT,407,G,G7,1400 BLOCK,1401 HAMPTON PARK BLVD,38.87025488913059,-76.85087503492832,"(38.87025488913059, -76.85087503492832)"
PP21102200000856,10/22/2021,ACCIDENT WITH IMPOUND,415,H,H2,,MARLBORO PIKE EB / BOONES HILL RD,38.873535722494125,-76.9315835237503,"(38.873535722494125, -76.9315835237503)"
PP21102200002423,10/22/2021,ASSAULT,312,G,G2,6200 BLOCK,6214 LEE PL,38.905031725764275,-76.91091427206993,"(38.905031725764275, -76.91091427206993)"
PP21102200000321,10/22/2021,"AUTO, STOLEN",110,A,A4,8000 BLOCK,8010 18TH AVE,38.98770873248577,-76.97685903310776,"(38.98770873248577, -76.97685903310776)"
PP21102200001655,10/22/2021,ACCIDENT WITH IMPOUND,303,G,G5,,ARDWICK ARDMORE RD EB / PENNSY DR,38.94308939576149,-76.87154427170753,"(38.94308939576149, -76.87154427170753)"
PP21102200001057,10/22/2021,ACCIDENT,113,A,A3,,UNIVERSITY BLVD EB / RIGGS RD,38.98377172648907,-76.97948369383812,"(38.98377172648907, -76.97948369383812)"
PP21102200002056,10/22/2021,THEFT,721,K,K4,5700 BLOCK,5719 PERRIE LN,38.81021563708782,-76.90828961133957,"(38.81021563708782, -76.90828961133957)"
PP21102200001984,10/22/2021,ACCIDENT,903,C,C5,,CONTEE PL / BALTIMORE AVE NB,39.07793164253235,-76.86629495024681,"(39.07793164253235, -76.86629495024681)"
PP21102200001275,10/22/2021,ACCIDENT WITH IMPOUND,116,A,A3,,AGER RD NB / RIGGS RD NB,38.97228881716728,-76.97948369383812,"(38.97228881716728, -76.97948369383812)"
PP21102200000892,10/22/2021,THEFT,103,B,B7,9300 BLOCK,9308 CHERRY HILL RD,39.01789239048958,-76.93584860861301,"(39.01789239048958, -76.93584860861301)"
PP21102200001341,10/22/2021,"B & E, RESIDENTIAL",411,H,H3,1900 BLOCK,1914 ROCHELL AVE,38.86402131617069,-76.89418202638626,"(38.86402131617069, -76.89418202638626)"
PP21102200001304,10/22/2021,ACCIDENT WITH IMPOUND,307,G,G6,,LANDOVER RD EB / PINEBROOK AVE,38.92701330780983,-76.89024503529072,"(38.92701330780983, -76.89024503529072)"
PP21102200000340,10/22/2021,THEFT FROM AUTO,937,C,C3,11200 BLOCK,11201 EVANS TRL,39.04151439666748,-76.93748903274536,"(39.04151439666748, -76.93748903274536)"
PP21102200000466,10/22/2021,ACCIDENT WITH IMPOUND,828,D,D5,10000 BLOCK,10003 LINDLEY CT,38.96408672630787,-76.83283044397831,"(38.96408672630787, -76.83283044397831)"
PP21102200001686,10/22/2021,THEFT FROM AUTO,278,B,B12,6500 BLOCK,6545 ANNAPOLIS RD EB,38.94013664126396,-76.90468069911003,"(38.94013664126396, -76.90468069911003)"
PP21102200000540,10/22/2021,ACCIDENT,423,H,H4,5200 BLOCK,5200 SILVER HILL RD SB,38.85352264344692,-76.91780403256416,"(38.85352264344692, -76.91780403256416)"
PP21102200002009,10/22/2021,THEFT FROM AUTO,239,B,B3,4900 BLOCK,4901 55TH PL,38.944729804992676,-76.9217410236597,"(38.944729804992676, -76.9217410236597)"
PP21102200000601,10/22/2021,ACCIDENT,835,D,D1,,ANNAPOLIS RD WB / PRINCESS GARDEN PKWY,38.96146206557751,-76.86301411688328,"(38.96146206557751, -76.86301411688328)"
PP21102200001735,10/22/2021,"B & E, COMMERCIAL",135,A,A2,1400 BLOCK,1417 CHILLUM RD,38.9571969807148,-76.98506110906601,"(38.9571969807148, -76.98506110906601)"
PP21102200001783,10/22/2021,ACCIDENT,419,H,H5,4100 BLOCK,4111 PENNSYLVANIA AVE EB,38.86205281317234,-76.9450349509716,"(38.86205281317234, -76.9450349509716)"
PP21102200000293,10/22/2021,THEFT FROM AUTO,512,J,J2,5100 BLOCK,5110 BROOKHAVEN CT,38.81940197944641,-76.98538920283318,"(38.81940197944641, -76.98538920283318)"
PP21102200002265,10/22/2021,ACCIDENT,937,C,C3,,POWDER MILL RD EB / EVANS TRL,39.04512330889702,-76.9410979449749,"(39.04512330889702, -76.9410979449749)"
PP21102200000405,10/22/2021,ACCIDENT,239,B,B3,5200 BLOCK,5210 56TH AVE,38.95227572321892,-76.92042869329453,"(38.95227572321892, -76.92042869329453)"
PP21102200000282,10/22/2021,THEFT,928,C,C2,11700 BLOCK,11729 BELTSVILLE DR NB,39.04840414226055,-76.93650478124619,"(39.04840414226055, -76.93650478124619)"
PP21102200001583,10/22/2021,"B & E, RESIDENTIAL",206,B,B63,4300 BLOCK,4300 HARTWICK RD,38.98016281425953,-76.94208219647408,"(38.98016281425953, -76.94208219647408)"
PP21102200000335,10/22/2021,THEFT FROM AUTO,418,H,H6,3100 BLOCK,3112 ORLEANS AVE,38.846304804086685,-76.87679360806942,"(38.846304804086685, -76.87679360806942)"
PP21102200000374,10/22/2021,ACCIDENT WITH IMPOUND,610,J,J4,,INDIAN HEAD HWY SB / OLD FORT RD,38.7557538151741,-76.99326319992542,"(38.7557538151741, -76.99326319992542)"
PP21102200000871,10/22/2021,"B & E, RESIDENTIAL",244,B,B4,4800 BLOCK,4819 GLENOAK RD,38.94801063835621,-76.90008753538132,"(38.94801063835621, -76.90008753538132)"
PP21102200001609,10/22/2021,ACCIDENT WITH IMPOUND,719,H,H7,,CAP BELT OL A HWY NB / PENNSYLVANIA AVE EB,38.83974313735962,-76.86662302911282,"(38.83974313735962, -76.86662302911282)"
PP21102200001945,10/22/2021,THEFT FROM AUTO,6010,J,J41,100 BLOCK,150 POTOMAC PASSAGE,38.784953221678734,-77.01524478197098,"(38.784953221678734, -77.01524478197098)"
PP21102200000795,10/22/2021,THEFT,271,B,B1,2900 BLOCK,2900 MERCY LN,38.92996606230736,-76.91977253556252,"(38.92996606230736, -76.91977253556252)"
PP21102200001408,10/22/2021,THEFT,158,B,B7,8100 BLOCK,8150 BALTIMORE AVE SB,38.99131764471531,-76.93453627824783,"(38.99131764471531, -76.93453627824783)"
PP21102200001089,10/22/2021,ACCIDENT WITH IMPOUND,205,B,B7,,UNIVERSITY BLVD WB / RHODE ISLAND AVE,38.999191641807556,-76.9253499507904,"(38.999191641807556, -76.9253499507904)"
PP21102200000898,10/22/2021,THEFT,131,A,A2,5900 BLOCK,5913 RIGGS RD NB,38.96277439594269,-76.99162277579308,"(38.96277439594269, -76.99162277579308)"
PP21102200001591,10/22/2021,ACCIDENT,430,K,K3,,SAINT BARNABAS RD SB / BEDFORD WAY,38.83613422513008,-76.94044177234173,"(38.83613422513008, -76.94044177234173)"
PP21102200000691,10/22/2021,ACCIDENT WITH IMPOUND,841,D,D6,,BARKER PL / WYATT DR,38.96211822330952,-76.84496952593327,"(38.96211822330952, -76.84496952593327)"
PP21102200001711,10/22/2021,ACCIDENT,236,B,B4,,ANNAPOLIS RD EB / VETERANS PKWY NB,38.95161956548691,-76.88532377779484,"(38.95161956548691, -76.88532377779484)"
PP21102200001440,10/22/2021,ASSAULT,444,H,H4,,HIL MAR DR / REGENCY PKWY,38.844992473721504,-76.90533685684204,"(38.844992473721504, -76.90533685684204)"
PP21102200000616,10/22/2021,ACCIDENT,842,D,D6,4600 BLOCK,4606 MARGIE CT,38.9535880535841,-76.84464144706726,"(38.9535880535841, -76.84464144706726)"
PP21102200001462,10/22/2021,ACCIDENT,887,D,D1,9800 BLOCK,9800 GOOD LUCK RD WB,38.98508405685425,-76.84103253483772,"(38.98508405685425, -76.84103253483772)"
PP21102200001678,10/22/2021,HOMICIDE,314,G,G4,1900 BLOCK,1907 BELLE HAVEN DR NB,38.91520230472088,-76.8820429444313,"(38.91520230472088, -76.8820429444313)"
PP21102200001302,10/22/2021,"B & E, COMMERCIAL",419,H,H5,4400 BLOCK,4414 SUITLAND RD,38.852538391947746,-76.93388010561466,"(38.852538391947746, -76.93388010561466)"
PP21102200000436,10/22/2021,ACCIDENT,114,A,A6,2200 BLOCK,2207 FORDHAM ST,38.98016281425953,-76.97160969674587,"(38.98016281425953, -76.97160969674587)"
PP21102200000316,10/22/2021,"AUTO, STOLEN",642,W,W6,15100 BLOCK,15104 LADY LAUREN LN,38.68062272667885,-76.87909018993378,"(38.68062272667885, -76.87909018993378)"
PP21102200000142,10/22/2021,THEFT,440,H,H7,3300 BLOCK,3300 FORESTVILLE RD NB,38.84335206449032,-76.87351277470589,"(38.84335206449032, -76.87351277470589)"
PP21102200001134,10/22/2021,THEFT FROM AUTO,609,J,J4,8100 BLOCK,8105 RIVER BEND CT,38.77806347608566,-77.0145886093378,"(38.77806347608566, -77.0145886093378)"
PP21102200002563,10/22/2021,ACCIDENT WITH IMPOUND,306,G,G6,,COLUMBIA PARK RD EB / OREGON AVE,38.917498886585236,-76.88991694152355,"(38.917498886585236, -76.88991694152355)"
PP21102200000153,10/22/2021,"AUTO, STOLEN",846,D,D6,9800 BLOCK,9811 BALD HILL RD,38.939152389764786,-76.83348661661148,"(38.939152389764786, -76.83348661661148)"
PP21102200001378,10/22/2021,"B & E, COMMERCIAL",419,H,H5,4400 BLOCK,4414 SUITLAND RD,38.852538391947746,-76.93388010561466,"(38.852538391947746, -76.93388010561466)"
PP21102200001199,10/22/2021,ACCIDENT,219,B,B63,,BALTIMORE AVE NB / CALVERT RD,38.97852239012718,-76.93781711161137,"(38.97852239012718, -76.93781711161137)"
PP21102200000972,10/22/2021,THEFT FROM AUTO,407,G,G7,600 BLOCK,605 HAMPTON PARK BLVD,38.88075356185436,-76.85153119266033,"(38.88075356185436, -76.85153119266033)"
PP21102200002154,10/22/2021,ACCIDENT,905,C,C5,,MUIRKIRK RD / LAUREL BOWIE RD NB,39.06480830907822,-76.83939211070538,"(39.06480830907822, -76.83939211070538)"
PP21102200000738,10/22/2021,THEFT,135,A,A2,3100 BLOCK,3130 QUEENS CHAPEL RD SB,38.95129147171974,-76.96767269074917,"(38.95129147171974, -76.96767269074917)"
PP21102200001683,10/22/2021,THEFT FROM AUTO,234,B,B4,6600 BLOCK,6600 ANNAPOLIS RD WB,38.94144897162914,-76.90435260534286,"(38.94144897162914, -76.90435260534286)"
PP21102200001383,10/22/2021,ASSAULT,508,K,K3,2500 BLOCK,2501 OLSON ST,38.830228731036186,-76.94765961170197,"(38.830228731036186, -76.94765961170197)"
PP21102200001719,10/22/2021,ACCIDENT,412,H,H3,8400 BLOCK,8404 EUREKA ST,38.87255147099495,-76.86006136238575,"(38.87255147099495, -76.86006136238575)"
PP21102200001267,10/22/2021,THEFT,135,A,A2,3100 BLOCK,3130 QUEENS CHAPEL RD SB,38.95129147171974,-76.96767269074917,"(38.95129147171974, -76.96767269074917)"
PP21102200001976,10/22/2021,THEFT FROM AUTO,524,J,J1,20 BLOCK,20 AUDREY LN,38.81743347644806,-77.00244952738285,"(38.81743347644806, -77.00244952738285)"
PP21102200000986,10/22/2021,ACCIDENT WITH IMPOUND,825,D,D1,,CIPRIANO RD / GOOD LUCK RD,38.97786623239517,-76.85514010488987,"(38.97786623239517, -76.85514010488987)"
PP21102200000493,10/22/2021,THEFT FROM AUTO,731,F,F3,7900 BLOCK,7979 MALCOLM RD,38.78036005795002,-76.88991694152355,"(38.78036005795002, -76.88991694152355)"
PP21102200001828,10/22/2021,ACCIDENT,914,C,C3,12000 BLOCK,12026 BENJAMIN ST,39.06054322421551,-76.9155074506998,"(39.06054322421551, -76.9155074506998)"
PP21102200001520,10/22/2021,"AUTO, STOLEN",886,D,D1,8500 BLOCK,8569 GREENBELT RD EB,38.988036811351776,-76.85973328351974,"(38.988036811351776, -76.85973328351974)"
PP21102200001661,10/22/2021,THEFT FROM AUTO,234,B,B4,6100 BLOCK,6120 ANNAPOLIS RD,38.93948048353195,-76.90993003547192,"(38.93948048353195, -76.90993003547192)"
PP21102200000698,10/22/2021,ACCIDENT WITH IMPOUND,131,A,A2,1300 BLOCK,1302 MADISON ST,38.96113397181034,-76.9847330302,"(38.96113397181034, -76.9847330302)"
PP21102200000265,10/22/2021,THEFT FROM AUTO,701,E,E3,70 BLOCK,75 HARRY S TRUMAN DR SB,38.892564564943314,-76.8384078592062,"(38.892564564943314, -76.8384078592062)"
PP21102200001644,10/22/2021,THEFT FROM AUTO,234,B,B4,6600 BLOCK,6600 ANNAPOLIS RD WB,38.94144897162914,-76.90435260534286,"(38.94144897162914, -76.90435260534286)"
PP21102200001219,10/22/2021,"ROBBERY, OTHER",110,A,A4,7900 BLOCK,7930 15TH AVE,38.986068308353424,-76.98112411797047,"(38.986068308353424, -76.98112411797047)"
PP21102200001078,10/22/2021,THEFT,734,F,F6,9200 BLOCK,9220 CRAIN HWY SE,38.761659309268,-76.80658377707005,"(38.761659309268, -76.80658377707005)"
PP21102200001635,10/22/2021,ACCIDENT WITH IMPOUND,648,W,W2,15900 BLOCK,15941 INDIAN HEAD HWY SB,38.67078022658825,-77.01163585484028,"(38.67078022658825, -77.01163585484028)"
PP21102200000773,10/22/2021,THEFT,135,A,A2,3100 BLOCK,3130 QUEENS CHAPEL RD SB,38.95129147171974,-76.96767269074917,"(38.95129147171974, -76.96767269074917)"
PP21102300001160,10/23/2021,ACCIDENT WITH IMPOUND,619,K,K6,,BOCK RD / HOLLY DR,38.77970390021801,-76.96340760588646,"(38.77970390021801, -76.96340760588646)"
PP21102300001243,10/23/2021,ACCIDENT,634,F,F4,9700 BLOCK,9726 BRANDYWINE RD,38.75640997290611,-76.89483819901943,"(38.75640997290611, -76.89483819901943)"
PP21102300000912,10/23/2021,"B & E, RESIDENTIAL",418,H,H6,3300 BLOCK,3321 PINEVALE AVE,38.84400822222233,-76.8777778595686,"(38.84400822222233, -76.8777778595686)"
PP21102300000332,10/23/2021,ACCIDENT,101,A,A7,9500 BLOCK,9500 RIGGS RD,39.009690314531326,-76.96570420265198,"(39.009690314531326, -76.96570420265198)"
PP21102300000358,10/23/2021,ACCIDENT,441,H,H2,2100 BLOCK,2130 BROOKS DR NB,38.8584439009428,-76.91517935693264,"(38.8584439009428, -76.91517935693264)"
PP21102300001479,10/23/2021,THEFT FROM AUTO,734,F,F6,9500 BLOCK,9518 CRAIN HWY SE,38.759034648537636,-76.80756802856922,"(38.759034648537636, -76.80756802856922)"
PP21102300000805,10/23/2021,ACCIDENT,631,F,F4,9700 BLOCK,9705 BRANDYWINE RD,38.75608189404011,-76.89549435675144,"(38.75608189404011, -76.89549435675144)"
PP21102300001360,10/23/2021,ACCIDENT,769,K,K4,6300 BLOCK,6380 MAXWELL DR,38.81546497344971,-76.89647860825062,"(38.81546497344971, -76.89647860825062)"
PP21102300002184,10/23/2021,ACCIDENT,113,A,A3,,UNIVERSITY BLVD EB / 15TH AVE,38.985412150621414,-76.98178027570248,"(38.985412150621414, -76.98178027570248)"
PP21102300000552,10/23/2021,THEFT FROM AUTO,156,A,A4,1100 BLOCK,1100 LEBANON ST,38.991645723581314,-76.98965427279472,"(38.991645723581314, -76.98965427279472)"
PP21102300000020,10/23/2021,ACCIDENT WITH IMPOUND,829,D,D5,,GLENN DALE BLVD EB / DAISY LN,38.97819431126118,-76.80330294370651,"(38.97819431126118, -76.80330294370651)"
